client_id,invoice_date,tarif_type,counter_number,counter_statue,counter_code,reading_remarque,counter_coefficient,consommation_level_1,consommation_level_2,consommation_level_3,consommation_level_4,old_index,new_index,months_number,counter_type
train_Client_100073,2013-03-09,40,6976331,0,5,6,1,19,0,0,0,295,314,4,GAZ
train_Client_100073,2013-03-09,10,338282,0,202,8,1,200,25,0,0,10271,10496,4,ELEC
train_Client_100073,2013-06-05,40,6976331,0,5,6,1,23,0,0,0,272,295,4,GAZ
train_Client_100073,2013-07-01,40,6976331,0,5,6,1,23,0,0,0,249,272,4,GAZ
train_Client_100073,2018-05-01,40,6976331,0,5,8,1,6,0,0,0,500,506,4,GAZ
train_Client_100073,2018-04-27,10,338282,0,202,9,1,148,0,0,0,13104,13252,4,ELEC
train_Client_100073,2011-06-01,40,6976331,0,5,6,1,24,0,0,0,104,128,4,GAZ
train_Client_100073,2011-06-01,10,338282,0,202,6,1,200,152,0,0,7269,7621,4,ELEC
train_Client_100073,2018-08-30,10,338282,0,202,9,1,104,0,0,0,13252,13356,4,ELEC
train_Client_100073,2018-04-27,40,6976331,0,5,8,1,5,0,0,0,506,511,4,GAZ
train_Client_100073,2017-05-01,40,6976331,0,5,8,1,12,0,0,0,479,491,4,GAZ
train_Client_100073,2018-08-30,40,6976331,0,5,9,1,4,0,0,0,511,515,4,GAZ
train_Client_100073,2016-07-01,40,6976331,0,5,6,1,22,0,0,0,431,453,4,GAZ
train_Client_100073,2016-07-01,10,338282,0,202,9,1,199,0,0,0,11650,11849,4,ELEC
train_Client_100073,2014-06-05,40,6976331,0,5,6,1,26,0,0,0,338,364,4,GAZ
train_Client_100073,2014-06-05,10,338282,0,202,8,1,179,0,0,0,10705,10884,4,ELEC
train_Client_100073,2017-05-01,10,338282,0,202,9,1,220,0,0,0,12264,12484,4,ELEC
train_Client_100074,2019-07-29,11,173983,0,207,9,1,357,0,0,0,4800,5157,4,ELEC
train_Client_100074,2016-11-23,11,173983,0,207,9,1,259,0,0,0,2100,2359,4,ELEC
train_Client_100074,2016-07-26,40,4499322,0,5,9,1,47,0,0,0,400,447,4,GAZ
train_Client_100074,2016-07-26,11,173983,0,207,9,1,303,0,0,0,1797,2100,4,ELEC
train_Client_100074,2016-03-24,40,4499322,0,5,9,1,80,0,0,0,320,400,4,GAZ
train_Client_100074,2016-03-24,11,173983,0,207,9,1,229,0,0,0,1568,1797,4,ELEC
train_Client_100074,2015-11-25,40,4499322,0,5,9,1,77,0,0,0,243,320,4,GAZ
train_Client_100074,2019-07-29,40,4499322,0,5,9,1,56,0,0,0,1068,1124,4,GAZ
train_Client_100074,2014-07-24,11,173983,0,207,9,1,36,0,0,0,0,36,4,ELEC
train_Client_100074,2014-07-24,40,4499322,0,5,9,1,8,0,0,0,0,8,4,GAZ
train_Client_100074,2015-07-23,40,4499322,0,5,9,1,17,0,0,0,226,243,4,GAZ
train_Client_100074,2015-07-23,11,173983,0,207,9,1,168,0,0,0,1050,1218,4,ELEC
train_Client_100074,2015-03-30,40,4499322,0,5,9,1,158,0,0,0,68,226,4,GAZ
train_Client_100074,2018-07-18,40,4499322,0,5,9,1,55,0,0,0,868,923,4,GAZ
train_Client_100074,2014-01-12,11,173983,0,207,9,1,41,0,0,0,36,77,4,ELEC
train_Client_100074,2014-01-12,40,4499322,0,5,9,1,60,0,0,0,8,68,4,GAZ
train_Client_100074,2018-11-28,40,4499322,0,5,9,1,52,0,0,0,923,975,4,GAZ
train_Client_100074,2019-03-26,11,173983,0,207,9,1,252,0,0,0,4548,4800,4,ELEC
train_Client_100074,2019-03-26,40,4499322,0,5,9,1,93,0,0,0,975,1068,4,GAZ
train_Client_100074,2015-03-30,11,173983,0,207,9,1,800,173,0,0,77,1050,4,ELEC
train_Client_100074,2015-11-25,11,173983,0,207,9,1,350,0,0,0,1218,1568,4,ELEC
train_Client_100074,2018-07-18,11,173983,0,207,9,1,363,0,0,0,3727,4090,4,ELEC
train_Client_100074,2018-11-28,11,173983,0,207,9,1,458,0,0,0,4090,4548,4,ELEC
train_Client_100074,2017-11-22,40,4499322,0,5,9,1,60,0,0,0,660,720,4,GAZ
train_Client_100074,2017-11-22,11,173983,0,207,9,1,376,0,0,0,3001,3377,4,ELEC
train_Client_100074,2018-03-23,40,4499322,0,5,9,1,148,0,0,0,720,868,4,GAZ
train_Client_100074,2017-03-23,40,4499322,0,5,9,1,115,0,0,0,487,602,4,GAZ
train_Client_100074,2017-07-21,40,4499322,0,5,9,1,58,0,0,0,602,660,4,GAZ
train_Client_100074,2017-07-21,11,173983,0,207,9,1,333,0,0,0,2668,3001,4,ELEC
train_Client_100074,2016-11-23,40,4499322,0,5,9,1,40,0,0,0,447,487,4,GAZ
train_Client_100074,2017-03-23,11,173983,0,207,9,1,309,0,0,0,2359,2668,4,ELEC
train_Client_100074,2018-03-23,11,173983,0,207,9,1,350,0,0,0,3377,3727,4,ELEC
train_Client_100075,2012-04-12,11,502690,0,410,8,1,1,0,0,0,288,289,4,ELEC
train_Client_100075,2013-04-12,11,502690,0,410,8,1,0,0,0,0,777,777,4,ELEC
train_Client_100075,2012-03-29,11,502690,0,410,9,1,107,0,0,0,181,288,2,ELEC
train_Client_100075,2011-11-28,11,502690,0,410,6,1,31,0,0,0,150,181,4,ELEC
train_Client_100075,2010-11-29,11,502690,0,410,6,1,0,0,0,0,136,136,4,ELEC
train_Client_100075,2010-02-04,11,502690,0,410,6,1,2,0,0,0,123,125,4,ELEC
train_Client_100075,2010-03-02,11,800503,5,410,6,1,0,0,0,0,20557,20557,2,ELEC
train_Client_100075,2008-11-27,11,502690,0,410,6,1,116,0,0,0,0,0,14,ELEC
train_Client_100075,2012-07-26,11,502690,0,410,8,1,0,0,0,0,288,288,4,ELEC
train_Client_100075,2011-07-27,11,502690,0,410,6,1,11,0,0,0,139,150,4,ELEC
train_Client_100075,2011-04-04,11,502690,0,410,6,1,3,0,0,0,136,139,4,ELEC
train_Client_100075,2010-07-27,11,502690,0,410,6,1,11,0,0,0,125,136,4,ELEC
train_Client_100075,2009-02-12,11,800503,0,410,6,1,0,0,0,0,20557,20557,4,ELEC
train_Client_100075,2009-07-29,11,502690,0,410,6,1,7,0,0,0,116,123,8,ELEC
train_Client_100075,2009-07-29,11,800503,0,410,6,1,0,0,0,0,20557,20557,8,ELEC
train_Client_100075,2009-02-12,11,502690,0,410,6,1,0,0,0,0,123,123,4,ELEC
train_Client_100075,2013-07-24,11,502690,0,410,9,1,488,0,0,0,289,777,8,ELEC
train_Client_100076,2014-05-15,11,1200009,0,207,8,1,0,0,0,0,50818,50818,4,ELEC
train_Client_100076,2014-09-15,11,1200009,0,207,8,1,508,0,0,0,50818,51326,4,ELEC
train_Client_100076,2016-01-19,11,1200009,0,207,8,1,344,0,0,0,52912,53256,4,ELEC
train_Client_100076,2015-08-09,11,1200009,0,207,8,1,419,0,0,0,52493,52912,4,ELEC
train_Client_100076,2015-05-13,11,1200009,0,207,8,1,518,0,0,0,51975,52493,4,ELEC
train_Client_100076,2015-01-20,11,1200009,0,207,8,1,649,0,0,0,51326,51975,4,ELEC
train_Client_100076,2016-10-05,11,1200009,0,207,9,1,298,0,0,0,53256,53554,4,ELEC
train_Client_100076,2013-09-17,11,1200009,0,207,9,1,687,0,0,0,47691,48378,4,ELEC
train_Client_100076,2010-09-17,11,1200009,0,207,6,1,592,0,0,0,42494,43086,4,ELEC
train_Client_100076,2010-05-20,11,1200009,0,207,6,1,532,0,0,0,41962,42494,4,ELEC
train_Client_100076,2010-01-22,11,1200009,0,207,9,1,501,0,0,0,41461,41962,4,ELEC
train_Client_100076,2006-05-29,11,1200009,0,203,6,1,283,0,0,0,36493,36776,4,ELEC
train_Client_100076,2017-01-13,11,1200009,0,207,9,1,418,0,0,0,53963,54381,4,ELEC
train_Client_100076,2009-09-17,11,1200009,0,207,6,1,303,0,0,0,41158,41461,4,ELEC
train_Client_100076,2009-01-22,11,1200009,0,203,8,1,1,0,0,0,41157,41158,2,ELEC
train_Client_100076,2008-05-26,11,1200009,0,203,6,1,501,0,0,0,40485,40986,4,ELEC
train_Client_100076,2007-05-25,11,1200009,0,203,9,1,1200,127,0,0,36954,38281,4,ELEC
train_Client_100076,2012-01-18,11,1200009,0,207,8,1,602,0,0,0,45056,45658,4,ELEC
train_Client_100076,2017-09-05,11,1200009,0,207,9,1,386,0,0,0,54381,54767,4,ELEC
train_Client_100076,2006-01-27,11,1200009,0,203,6,1,213,0,0,0,36280,36493,4,ELEC
train_Client_100076,2006-09-21,11,1200009,0,203,6,1,91,0,0,0,36776,36867,4,ELEC
train_Client_100076,2016-09-09,11,1200009,0,207,9,1,409,0,0,0,53554,53963,4,ELEC
train_Client_100076,2014-01-20,11,1200009,0,207,9,1,800,400,750,0,48378,50328,4,ELEC
train_Client_100076,2013-05-20,11,1200009,0,207,8,1,470,0,0,0,47221,47691,4,ELEC
train_Client_100076,2013-01-22,11,1200009,0,207,8,1,281,0,0,0,46940,47221,4,ELEC
train_Client_100076,2012-09-19,11,1200009,0,207,8,1,363,0,0,0,46577,46940,4,ELEC
train_Client_100076,2012-05-21,11,1200009,0,207,6,1,678,0,0,0,45658,46336,4,ELEC
train_Client_100076,2011-09-20,11,1200009,0,207,6,1,941,0,0,0,44115,45056,4,ELEC
train_Client_100076,2011-05-23,11,1200009,0,207,6,1,1029,0,0,0,43086,44115,8,ELEC
train_Client_100076,2017-08-09,11,1200009,0,207,9,1,501,0,0,0,54767,55268,4,ELEC
train_Client_100076,2008-09-18,11,1200009,0,203,8,1,77,0,0,0,41080,41157,2,ELEC
train_Client_100076,2009-05-25,11,1200009,0,203,6,1,0,0,0,0,41158,41158,4,ELEC
train_Client_100076,2007-09-20,11,1200009,0,203,9,1,1200,15,0,0,38281,39496,4,ELEC
train_Client_100076,2007-01-24,11,1200009,0,203,6,1,87,0,0,0,36867,36954,4,ELEC
train_Client_100076,2019-05-13,11,1200009,0,207,8,1,203,0,0,0,56599,56802,4,ELEC
train_Client_100076,2019-01-16,11,1200009,0,207,8,1,242,0,0,0,56357,56599,4,ELEC
train_Client_100076,2018-08-05,11,1200009,0,207,9,1,296,0,0,0,55632,55928,4,ELEC
train_Client_100076,2018-01-15,11,1200009,0,207,9,1,364,0,0,0,55268,55632,4,ELEC
train_Client_100076,2008-01-28,11,1200009,0,203,6,1,989,0,0,0,39496,40485,4,ELEC
train_Client_100077,2015-12-01,11,576265,0,420,9,1,607,0,0,0,4432,5039,4,ELEC
train_Client_100077,2014-09-01,11,576265,0,420,9,1,296,0,0,0,3044,3340,4,ELEC
train_Client_100077,2013-10-05,11,576265,0,420,8,1,585,0,0,0,2061,2646,4,ELEC
train_Client_100077,2015-01-09,11,576265,0,420,9,1,344,0,0,0,5488,5832,4,ELEC
train_Client_100077,2016-02-09,11,576265,0,420,9,1,434,0,0,0,7125,7559,4,ELEC
train_Client_100077,2017-03-05,11,576265,0,420,9,1,1411,0,0,0,7559,8970,8,ELEC
train_Client_100077,2016-11-01,11,576265,0,420,9,1,741,0,0,0,5832,6573,4,ELEC
train_Client_100077,2019-09-01,11,576265,0,420,9,1,307,0,0,0,11521,11828,2,ELEC
train_Client_100077,2018-02-05,11,576265,0,420,9,1,612,0,0,0,10297,10909,4,ELEC
train_Client_100077,2017-04-09,11,576265,0,420,9,1,476,0,0,0,8970,9446,4,ELEC
train_Client_100077,2011-09-09,11,6301034,0,420,6,1,860,0,0,0,117050,117910,4,ELEC
train_Client_100077,2019-07-05,11,576265,0,420,9,1,523,0,0,0,11828,12351,4,ELEC
train_Client_100077,2019-10-09,11,576265,0,420,8,1,303,0,0,0,12351,12654,4,ELEC
train_Client_100077,2015-06-05,11,576265,0,420,9,1,449,0,0,0,5039,5488,4,ELEC
train_Client_100077,2014-08-09,11,576265,0,420,9,1,324,0,0,0,4108,4432,4,ELEC
train_Client_100077,2014-08-05,11,576265,0,420,9,1,768,0,0,0,3340,4108,4,ELEC
train_Client_100077,2013-09-09,11,576265,0,420,8,1,398,0,0,0,2646,3044,4,ELEC
train_Client_100077,2012-10-05,11,6301034,5,420,6,1,600,141,0,0,117910,118651,2,ELEC
train_Client_100077,2012-10-09,11,576265,0,420,8,1,452,0,0,0,932,1384,4,ELEC
train_Client_100077,2013-11-01,11,576265,0,420,8,1,677,0,0,0,1384,2061,4,ELEC
train_Client_100077,2018-09-01,11,576265,0,420,9,1,800,51,0,0,9446,10297,4,ELEC
train_Client_100077,2011-12-05,11,6301034,0,420,8,1,626,0,0,0,116424,117050,4,ELEC
train_Client_100077,2016-03-05,11,576265,0,420,9,1,552,0,0,0,6573,7125,4,ELEC
train_Client_100077,2010-06-09,11,6301034,0,420,8,1,379,0,0,0,115024,115403,4,ELEC
train_Client_100077,2009-05-14,11,6301034,0,420,6,1,382,0,0,0,113108,113490,4,ELEC
train_Client_100077,2008-01-17,11,6301034,0,420,6,1,298,0,0,0,111322,111620,4,ELEC
train_Client_100077,2012-10-05,11,576265,0,420,9,1,600,332,0,0,0,932,2,ELEC
train_Client_100077,2007-12-01,11,6301034,0,420,6,1,115,0,0,0,110734,110849,4,ELEC
train_Client_100077,2006-01-17,11,6301034,0,420,9,1,751,0,0,0,109759,110510,4,ELEC
train_Client_100077,2006-05-17,11,6301034,0,420,6,1,220,0,0,0,110510,110730,4,ELEC
train_Client_100077,2006-11-09,11,6301034,0,420,6,1,4,0,0,0,110730,110734,4,ELEC
train_Client_100077,2011-12-01,11,6301034,0,420,9,1,1021,0,0,0,115403,116424,4,ELEC
train_Client_100077,2008-05-15,11,6301034,0,420,6,1,435,0,0,0,111620,112055,4,ELEC
train_Client_100077,2008-09-09,11,6301034,0,420,6,1,542,0,0,0,112055,112597,4,ELEC
train_Client_100077,2009-01-13,11,6301034,0,420,6,1,511,0,0,0,112597,113108,4,ELEC
train_Client_100077,2009-08-09,11,6301034,0,420,6,1,535,0,0,0,113490,114025,4,ELEC
train_Client_100077,2007-11-09,11,6301034,0,420,9,1,473,0,0,0,110849,111322,8,ELEC
train_Client_100077,2010-12-05,11,6301034,0,420,6,1,562,0,0,0,114462,115024,4,ELEC
train_Client_100077,2010-01-14,11,6301034,0,420,6,1,437,0,0,0,114025,114462,4,ELEC
train_Client_100078,2011-08-19,11,1031747,0,203,8,1,108,0,0,0,8831,8939,4,ELEC
train_Client_100078,2009-04-29,11,1031747,0,203,6,1,480,0,0,0,5153,5633,4,ELEC
train_Client_100078,2009-08-25,11,1031747,0,203,6,1,391,0,0,0,5633,6024,4,ELEC
train_Client_100078,2009-12-29,11,1031747,0,203,8,1,260,0,0,0,6024,6284,4,ELEC
train_Client_100078,2010-04-27,11,1031747,0,203,6,1,454,0,0,0,6284,6738,4,ELEC
train_Client_100078,2011-04-26,11,1031747,0,203,6,1,514,0,0,0,8131,8645,4,ELEC
train_Client_100078,2012-04-24,11,1031747,0,203,6,1,713,0,0,0,9120,9833,4,ELEC
train_Client_100078,2012-08-24,11,1031747,0,203,9,1,1200,205,0,0,9833,11238,4,ELEC
train_Client_100078,2013-08-26,11,1031747,0,203,6,1,1063,0,0,0,12745,13808,4,ELEC
train_Client_100078,2014-04-24,11,1031747,0,203,8,1,312,0,0,0,14639,14951,4,ELEC
train_Client_100078,2014-08-26,11,1031747,0,203,9,1,800,400,110,0,14951,16261,4,ELEC
train_Client_100078,2010-12-27,11,1031747,0,203,6,1,733,0,0,0,7398,8131,4,ELEC
train_Client_100078,2015-08-19,11,1031747,0,203,9,1,800,400,40,0,17588,18828,4,ELEC
train_Client_100078,2018-04-19,11,1031747,0,203,9,1,575,0,0,0,22115,22690,12,ELEC
train_Client_100078,2016-08-22,11,1031747,0,203,9,1,800,170,0,0,20314,21284,4,ELEC
train_Client_100078,2016-12-22,11,1031747,0,203,9,1,687,0,0,0,21284,21971,4,ELEC
train_Client_100078,2017-04-19,11,1031747,0,203,9,1,144,0,0,0,21971,22115,4,ELEC
train_Client_100078,2008-12-25,11,1031747,0,203,6,1,604,0,0,0,4549,5153,4,ELEC
train_Client_100078,2014-12-24,11,1031747,0,203,9,1,796,0,0,0,16261,17057,4,ELEC
train_Client_100078,2007-11-13,11,1031747,0,203,6,1,752,0,0,0,2266,3018,4,ELEC
train_Client_100078,2007-07-13,11,1031747,0,203,6,1,626,0,0,0,1640,2266,4,ELEC
train_Client_100078,2007-03-14,11,1031747,0,203,6,1,616,0,0,0,1024,1640,4,ELEC
train_Client_100078,2006-09-11,11,1031747,0,203,9,1,636,0,0,0,388,1024,4,ELEC
train_Client_100078,2006-12-07,11,1031747,0,203,6,1,186,0,0,0,202,388,4,ELEC
train_Client_100078,2008-08-26,11,1031747,0,203,6,1,669,0,0,0,3880,4549,4,ELEC
train_Client_100078,2019-08-27,11,1031747,0,203,9,1,789,0,0,0,23573,24362,4,ELEC
train_Client_100078,2019-04-23,11,1031747,0,203,8,1,235,0,0,0,23338,23573,4,ELEC
train_Client_100078,2018-12-25,11,1031747,0,203,8,1,66,0,0,0,23272,23338,2,ELEC
train_Client_100078,2016-04-20,11,1031747,0,203,9,1,589,0,0,0,19725,20314,4,ELEC
train_Client_100078,2008-04-29,11,1031747,0,203,6,1,862,0,0,0,3018,3880,4,ELEC
train_Client_100078,2006-03-14,11,1031747,1,203,6,1,202,0,0,0,0,202,2,ELEC
train_Client_100078,2013-04-26,11,1031747,0,203,6,1,696,0,0,0,12049,12745,4,ELEC
train_Client_100078,2013-12-27,11,1031747,0,203,6,1,678,0,0,0,13808,14486,4,ELEC
train_Client_100078,2010-08-20,11,1031747,0,203,6,1,660,0,0,0,6738,7398,4,ELEC
train_Client_100078,2015-12-21,11,1031747,0,203,9,1,800,97,0,0,18828,19725,4,ELEC
train_Client_100078,2015-04-23,11,1031747,0,203,8,1,531,0,0,0,17057,17588,4,ELEC
train_Client_100078,2012-12-26,11,1031747,0,203,6,1,811,0,0,0,11238,12049,4,ELEC
train_Client_100078,2011-12-21,11,1031747,0,203,6,1,181,0,0,0,8939,9120,4,ELEC
train_Client_100079,2018-04-24,11,308017,0,207,9,1,854,0,0,0,10857,11711,8,ELEC
train_Client_100079,2017-02-01,11,308017,0,207,9,1,800,55,0,0,8373,9228,4,ELEC
train_Client_100079,2017-04-24,11,308017,0,207,9,1,428,0,0,0,9228,9656,4,ELEC
train_Client_100079,2017-08-23,11,308017,0,207,9,1,800,400,1,0,9656,10857,4,ELEC
train_Client_100079,2016-08-25,11,308017,0,207,9,1,800,188,0,0,7385,8373,4,ELEC
train_Client_100079,2016-04-25,11,308017,0,207,9,1,477,0,0,0,6908,7385,4,ELEC
train_Client_100079,2016-04-01,11,308017,0,207,9,1,800,67,0,0,6041,6908,4,ELEC
train_Client_100079,2014-02-01,11,308017,0,207,9,1,605,0,0,0,2649,3254,4,ELEC
train_Client_100079,2019-03-09,11,308017,0,207,9,1,800,289,0,0,13497,14586,4,ELEC
train_Client_100079,2015-08-24,11,308017,0,207,9,1,800,313,0,0,4928,6041,4,ELEC
train_Client_100079,2013-02-01,11,308017,1,207,9,1,1348,0,0,0,0,1348,7,ELEC
train_Client_100079,2015-05-01,11,308017,0,207,8,1,15,0,0,0,4605,4620,2,ELEC
train_Client_100079,2015-04-28,11,308017,0,207,6,1,83,0,0,0,4845,4928,2,ELEC
train_Client_100079,2013-08-28,11,308017,1,207,9,1,1301,0,0,0,1348,2649,8,ELEC
train_Client_100079,2014-01-09,11,308017,0,207,9,1,733,0,0,0,3725,4458,4,ELEC
train_Client_100079,2019-02-01,11,308017,0,207,9,1,1498,0,0,0,11711,13209,8,ELEC
train_Client_100079,2014-04-29,11,308017,0,207,9,1,471,0,0,0,3254,3725,4,ELEC
train_Client_100079,2019-04-26,11,308017,0,207,9,1,288,0,0,0,13209,13497,4,ELEC
train_Client_10008,2011-08-25,11,842528,0,413,6,1,1200,650,0,0,80172,82022,4,ELEC
train_Client_10008,2013-04-30,11,842528,0,413,6,1,1200,599,0,0,90222,92021,4,ELEC
train_Client_10008,2013-02-01,40,14843306,0,5,8,1,86,0,0,0,12063,12149,4,GAZ
train_Client_10008,2011-08-25,40,14843306,0,5,8,1,88,0,0,0,10928,11016,4,GAZ
train_Client_10008,2013-02-01,11,842528,0,413,6,1,1200,554,0,0,88468,90222,4,ELEC
train_Client_10008,2007-03-01,40,14843306,0,5,6,1,132,0,0,0,8661,8793,4,GAZ
train_Client_10008,2012-08-30,11,842528,0,413,6,1,1200,624,0,0,86644,88468,4,ELEC
train_Client_10008,2012-02-05,40,14843306,0,5,9,1,756,0,0,0,11238,11994,4,GAZ
train_Client_10008,2012-02-01,40,14843306,0,5,6,1,222,0,0,0,11016,11238,4,GAZ
train_Client_10008,2012-02-01,11,842528,0,413,6,1,1200,1324,0,0,82022,84546,4,ELEC
train_Client_10008,2010-08-24,11,842528,0,413,6,1,2400,1152,0,0,71882,75434,8,ELEC
train_Client_10008,2007-03-01,11,842528,0,413,6,1,1200,801,0,0,52042,54043,4,ELEC
train_Client_10008,2011-03-05,40,14843306,0,5,9,1,446,0,0,0,10482,10928,4,GAZ
train_Client_10008,2011-03-05,11,842528,0,413,6,1,1200,1072,0,0,77900,80172,4,ELEC
train_Client_10008,2012-08-30,40,14843306,0,5,8,1,69,0,0,0,11994,12063,4,GAZ
train_Client_10008,2007-08-30,11,842528,0,413,6,1,2400,1292,0,0,54043,57735,8,ELEC
train_Client_10008,2008-08-28,40,14843306,0,5,6,1,53,0,0,0,9300,9353,4,GAZ
train_Client_10008,2011-03-01,40,14843306,0,5,8,1,206,0,0,0,10276,10482,4,GAZ
train_Client_10008,2011-03-01,11,842528,0,413,8,1,1200,1266,0,0,75434,77900,4,ELEC
train_Client_10008,2010-08-24,40,14843306,0,5,6,1,395,0,0,0,9881,10276,8,GAZ
train_Client_10008,2010-04-01,40,14843306,0,5,6,1,217,0,0,0,9664,9881,4,GAZ
train_Client_10008,2009-02-01,11,842528,0,413,6,1,1200,555,0,0,64101,65856,4,ELEC
train_Client_10008,2009-02-01,40,14843306,0,5,6,1,86,0,0,0,9353,9439,4,GAZ
train_Client_10008,2014-01-09,11,842528,0,413,9,1,800,400,588,0,97698,99486,4,ELEC
train_Client_10008,2010-04-01,11,842528,0,413,6,1,1200,987,0,0,69695,71882,4,ELEC
train_Client_10008,2009-05-05,11,842528,0,413,6,1,1200,822,0,0,65856,67878,4,ELEC
train_Client_10008,2009-05-05,40,14843306,0,5,6,1,167,0,0,0,9439,9606,4,GAZ
train_Client_10008,2009-08-27,11,842528,0,413,6,1,1200,617,0,0,67878,69695,4,ELEC
train_Client_10008,2013-08-28,40,14843306,0,5,8,1,84,0,0,0,12414,12498,4,GAZ
train_Client_10008,2009-08-27,40,14843306,0,5,8,1,58,0,0,0,9606,9664,4,GAZ
train_Client_10008,2007-08-30,40,14843306,0,5,6,1,244,0,0,0,8793,9037,8,GAZ
train_Client_10008,2008-08-28,11,842528,0,413,6,1,0,0,0,0,62156,62156,4,ELEC
train_Client_10008,2016-04-01,11,842528,0,413,9,1,800,400,800,308,6123,8431,4,ELEC
train_Client_10008,2006-08-30,11,842528,0,413,6,1,1200,389,0,0,50453,52042,4,ELEC
train_Client_10008,2017-02-01,40,14843306,0,5,8,1,181,0,0,0,15015,15196,4,GAZ
train_Client_10008,2017-02-01,11,842528,0,413,9,1,800,400,800,417,11837,14254,4,ELEC
train_Client_10008,2016-08-25,40,14843306,0,5,8,1,77,0,0,0,14938,15015,4,GAZ
train_Client_10008,2013-04-30,40,14843306,0,5,6,1,265,0,0,0,12149,12414,4,GAZ
train_Client_10008,2014-02-01,11,842528,0,413,6,1,800,400,800,137,93582,95719,4,ELEC
train_Client_10008,2014-02-01,40,14843306,0,5,6,1,264,0,0,0,12498,12762,4,GAZ
train_Client_10008,2017-04-24,11,842528,0,413,9,1,800,400,797,0,14254,16251,4,ELEC
train_Client_10008,2014-04-29,11,842528,0,413,9,1,800,400,779,0,95719,97698,4,ELEC
train_Client_10008,2015-05-01,11,842528,0,413,9,1,800,400,800,363,99486,1849,4,ELEC
train_Client_10008,2015-05-01,40,14843306,0,5,6,1,261,0,0,0,13169,13430,4,GAZ
train_Client_10008,2015-04-28,11,842528,0,413,9,1,800,400,800,57,1849,3906,4,ELEC
train_Client_10008,2015-04-28,40,14843306,0,5,9,1,853,0,0,0,13430,14283,4,GAZ
train_Client_10008,2015-08-24,11,842528,0,413,9,1,800,400,800,217,3906,6123,4,ELEC
train_Client_10008,2015-08-24,40,14843306,0,5,8,1,89,0,0,0,14283,14372,4,GAZ
train_Client_10008,2014-04-29,40,14843306,0,5,6,1,334,0,0,0,12762,13096,4,GAZ
train_Client_10008,2017-04-24,40,14843306,0,5,9,1,422,0,0,0,15196,15618,4,GAZ
train_Client_10008,2017-08-23,40,14843306,0,5,8,1,25,0,0,0,15618,15643,4,GAZ
train_Client_10008,2013-08-28,11,842528,0,413,8,1,1200,361,0,0,92021,93582,4,ELEC
train_Client_10008,2006-08-05,40,14843306,0,5,6,1,271,0,0,0,8256,8527,4,GAZ
train_Client_10008,2006-08-05,11,842528,0,413,6,1,1200,399,0,0,48854,50453,4,ELEC
train_Client_10008,2006-03-01,40,14843306,0,5,6,1,269,0,0,0,7987,8256,4,GAZ
train_Client_10008,2016-04-01,40,14843306,0,5,8,1,188,0,0,0,14372,14560,4,GAZ
train_Client_10008,2016-04-25,11,842528,0,413,9,1,800,400,663,0,8431,10294,4,ELEC
train_Client_10008,2016-04-25,40,14843306,0,5,6,1,378,0,0,0,14560,14938,4,GAZ
train_Client_10008,2016-08-25,11,842528,0,413,9,1,800,400,343,0,10294,11837,4,ELEC
train_Client_10008,2017-08-23,11,842528,0,413,9,1,800,400,329,0,16251,17780,4,ELEC
train_Client_10008,2018-02-01,11,842528,0,413,9,1,800,400,800,374,17780,20154,4,ELEC
train_Client_10008,2018-02-01,40,14843306,0,5,8,1,289,0,0,0,15643,15932,4,GAZ
train_Client_10008,2018-08-27,11,842528,0,413,9,1,1600,800,1456,0,20154,24010,8,ELEC
train_Client_10008,2018-08-27,40,14843306,0,5,8,1,487,0,0,0,15932,16419,8,GAZ
train_Client_10008,2019-03-09,11,842528,0,413,9,1,2400,1200,2400,242,24010,30252,12,ELEC
train_Client_10008,2019-03-09,40,14843306,0,5,9,1,638,0,0,0,16419,17057,12,GAZ
train_Client_10008,2006-08-30,40,14843306,0,5,6,1,134,0,0,0,8527,8661,4,GAZ
train_Client_10008,2014-01-09,40,14843306,0,5,8,1,73,0,0,0,13096,13169,4,GAZ
train_Client_10008,2006-03-01,11,842528,0,413,6,1,1200,585,0,0,47069,48854,4,ELEC
train_Client_10008,2012-02-05,11,842528,0,413,6,1,1200,898,0,0,84546,86644,4,ELEC
train_Client_10008,2008-05-05,40,14843306,0,5,6,1,263,0,0,0,9037,9300,8,GAZ
train_Client_10008,2008-05-05,11,842528,0,413,6,1,2400,2021,0,0,57735,62156,8,ELEC
train_Client_100080,2014-08-12,12,630280,0,413,6,1,0,0,0,0,0,0,8,ELEC
train_Client_100080,2014-08-12,10,223956,0,202,8,1,308,0,0,0,3107,3415,8,ELEC
train_Client_100080,2014-07-04,10,223956,0,202,8,1,636,0,0,0,2471,3107,8,ELEC
train_Client_100080,2013-05-08,14,630280,0,413,6,1,0,0,0,0,3143,3143,8,ELEC
train_Client_100080,2013-05-08,13,630280,0,413,6,1,0,0,0,0,11850,11850,8,ELEC
train_Client_100080,2013-05-08,12,630280,0,413,6,1,0,0,0,0,0,0,8,ELEC
train_Client_100080,2012-06-08,14,630280,0,413,6,1,0,0,0,0,3143,3143,8,ELEC
train_Client_100080,2012-06-08,13,630280,0,413,6,1,0,0,0,0,11850,11850,8,ELEC
train_Client_100080,2012-06-08,12,630280,0,413,6,1,0,0,0,0,0,0,8,ELEC
